title,author,date,article,link
Public alerted on ‘W.I.L.D’ diseases,Gerard Naval,"May 23, 2024","AHEAD of the possible onset of the La Niña phenomenon next month, the Department of Health (DOH) yesterday cautioned the public to watch out for common diseases due to the expected heightened amount of rainfall.,In a televised public briefing, DOH spokesman Albert Domingo said the public must be vigilant over common diseases during the rainy season.,“We are on alert over the W. I. L. D. diseases,” said Domingo, explaining that the “W” refers to water-borne diseases, such as food poisoning and gastroenteritis, which are caused b by contaminated water.,“This can be prevented if we will boil our water if we are unsure of its safety,” said Domingo.,The “I,” he refers to influenza-like illnesses, which include coronavirus disease (COVID-19), cough, and colds. “Because of the changing weather, the linings of our noses and throats get irritated,” he said.,Domingo said the public must be vigilant against the “L,” or leptospirosis, which is caused by the bacteria from animal urine commonly found in floods.,“As much as possible, don’t wade in flood water. But when it is not avoided, immediately wash your feet and body after wading in the flood,” he said.,Lastly, the DOH said the public must be on guard against “D,” which stands for dengue, which is caused by the aedes aegypti mosquitoes.,“If there are any potential breeding sites, we should prevent the accumulation of water so that they won’t breed mosquitoes that would eventually bring dengue,” said Domingo.,Earlier, the Philippine Atmospheric, Geophysical, and Astronomical Services Administration (PAGASA) said the La Niña may be felt in the country between June and August of this year.",https://malaya.com.ph/news_news/public-alerted-on-w-i-l-d-diseases/
SMB nears Big Dance,Michael Jugado,"May 23, 2024","REIGNING seven-time MVP June Mar Fajardo of San Miguel Beer missed an inside attempt just when Rain or Shine was desperately mounting a comeback last night.,But Beerman Don Trollano came out of nowhere, collared the offensive rebound, and scored on a putback that stifled the Elasto Painters’ hopes—to the delight of the big crowd.,Flexing its potent firepower anew, SMB prevailed 117-107 in Game 3 of their best-of-7 semifinals showdown in the PBA Philippine Cup at the City of Dasmariñas Arena in Cavite.,Trollano’s layup that left the Painters bewildered gave the Beermen some breathing room—a 101-97 cushion with 5:41 to go—before Marcio Lassiter banged in a backbreaking three-pointer that made it a 112-95 game, only 1:12 left.,SMB coach Jorge Gallent pointed to his charges’ resolve that saved them from what could have been a huge meltdown and gave them a commanding 3-0 lead in the race-to-4 series.,The Beermen also proved they can hack it despite Fajardo only winding up with 11 points although he did grab 11 rebounds.,“The boys we’re really composed especially in the last five minutes when Rain or Shine threatened. It’s just composure and we knew where to go in the endgame,” Gallent said.,“Fortunately, Terrence (Romeo) and Don’s shots went in so that’s a good sign for us.,“June Mar had his shots. He had open shots that just didn’t go in. He just has to practice more on that, but his effort was there. He has to do a lot of things—he has to score and defend the opponent’s big men,” he added.,CJ Perez shone with 23 points, 14 boards, and four assists for SMB while Lassiter knocked down five triples and wound up with 21 markers and four caroms.,Trollano, Terrence Romeo, Chris Ross, and Mo Tautuaa also had 20, 13, 12, and 10 points, respectively, as the Beermen did an encore to a 106-89 win in the second tiff last Sunday.,SMB goes for a semis sweep in Game 4 tomorrow at the Mall of Asia Arena in Pasay.,The Beermen took a 51-47 lead at the half and padded it to as much as 86-75 in the third canto before settling for a 91-85 edge entering the payoff period.,Fiery Rain or Shine tactician Yeng Guiao charged at Romeo at the buzzer after the latter took and made a trey that pegged the final count with the outcome of the game already decided.,An exchange of expletives was heard between Guiao and Romeo before cooler heads intervened.,Beau Belga paced the Painters with 19 points and seven rebounds while Adrian Nocum, Keith Datu, and Jhonard Clarito all added 14 markers each.",https://malaya.com.ph/news_sports/smb-nears-big-dance/
All set for NCR wage board consultations: DOLE,Gerard Naval,"May 23, 2024","THE Department of Labor and Employment (DOLE) yesterday said the Regional Tripartite Wages and Productivity Board (RTWPB) in the National Capital Region (NCR) is set to hold its first public consultation for the next round of wage adjustment in Metro Manila.,In a statement, the DOLE said consultations with the labor sector will be held today, Thursday, at 1:00 p.m. at the Occupational Safety and Health Center in Quezon City.,“The series of public consultations for the next wage round in the National Capital Region (NCR) will now commence,” said DOLE.,This will be followed by the wage consultation with the employer sectors on June 4.",https://malaya.com.ph/news_news/all-set-for-ncr-wage-board-consultations-dole/
Last-hole birdie lifts Bisera past Kim,...,"May 23, 2024","FLORENCE Bisera endured challenging bounces off the tee with a near-impeccable short game, pounding out a gutsy two-under 70 to take a one-stroke lead over Seoyun Kim yesterday as the ICTSI Ladies Philippine Masters got going at the Villamor Golf Club.,Following her maiden victory at home in South Pacific in Davao last September, Bisera navigated the tight layout virtually unscathed. She overcame a bogey on No. 16 with three birdies, including a tap-in on the final hole.,“Actually, my driving was good, but I missed many shots due to the unpredictable kicks.,However, my short game, especially putting, was strong,” said Bisera. She birdied the par-3 No. 4 and No. 15 but couldn’t save par after missing the green on the next hole.,She hinted at adjusting her strategy for the second round, saying: “I might avoid using the driver too much, the fairways are very unpredictable.”,The impressive finish distanced her from Kim, who began her round at the backside and reached the ninth hole at two-under par with four birdies against two bogeys. But she struggled with her putting, missing close-range birdie opportunities on Nos. 6 and 7 and failing to get up-and-down on the last hole, resulting in a 71.,“It was not my day. My driver was all over the place, but my irons were fine. In times of trouble, I managed to save par,” said Kim, motivated by her family’s support. “They trust me so much. That’s why I want to do well this week and I believe I can.”,Defending champion Harmie Constantino, who had a rough start, rebounded with a blistering windup. From joint seventh at three-over after 15 holes, the back-to-back winner at Palos Verdes and Caliraya Springs birdied two of the last three holes to card a 73 and solo third.,Pre-tournament favorite Pauline del Rosario also demonstrated her prowess, bucking an early mishap on No. 2 with three birdies over the next 11 holes. But an uncharacteristic quadruple bogey on the par-4 No. 14 derailed her charge. She bogeyed the next hole but birdied the 16th, finishing with a 74.",https://malaya.com.ph/news_sports/last-hole-birdie-lifts-bisera-past-kim/
Marine general is new AFP operations chief,Victor Reyes,"May 23, 2024","PRESIDENT Marcos Jr has designated a Marine general as operations chief of the Armed Forces.,Brig. Gen. Jimmy Larida assumed his new post of AFP deputy chief of staff for operations on Tuesday during rites at the AFP general headquarters at Camp Aguinaldo.,Ladrida’s new designation means he is due for promotion to major general as his new post is a two-star position.,AFP deputy chief Lt. Gen. Charlton Sean Gaerlan, who presided over the rites, said he expects Larida to do an excellent job at his new assignment.,“I fully trust you to maintain an exceptional level of commitment and expertise in guaranteeing the continuation of the AFP’s operational plans as we face a wide range of current and emerging security challenges,” he said.,Larida, a member of the Philippine Military Academy Class of 1991, headed the Joint Task Force-National Capital Region (JTF-NCR) prior to his designation as AFP deputy chief of staff for operations.,He succeeded Col. Jessie Banastao who assumed the post of acting AFP deputy chief of staff for operations a month ago following the designation of then AFP deputy chief of staff for operations Maj. Gen. Fernando Reyeg as commander of the AFP Visayas Command.,Before becoming chief of the JTF-NCR in December last year, Larida was deputy commander of the Philippine Marine Corps, a major unit under the Philippine Navy.,His other recent assignments were commander of the 3rd Marine Brigade, commander of the Jolo Defense Force, and chief of staff of the Joint Task Force Comet.",https://malaya.com.ph/news_news/marine-general-is-new-afp-operations-chief/
5 Pinoys in turbulence-hit Singapore flight injured,Gerard Naval,"May 23, 2024","FIVE Filipinos sustained injuries in the Singapore-bound flight which encountered “severe turbulence” that forced it to make an emergency landing in Thailand last Tuesday, the Department of Migrant Workers (DMW) said yesterday.,The DMW said the five include a family of three — a female staff nurse in the United Kingdom, her husband, and their two-year-old male infant. The fourth is a female information technology worker in Singapore while the fifth is another Filipino male.,The DMW said the five were taken to hospitals in Bangkok, treated for injuries from the emergency landing, and underwent a series of medical and physical tests.,“All are in stable condition,” said the DMW.,The agency said the female IT worker was found to have sustained a neck fracture.,“Doctors describe her condition as sensitive but stable,” it said.,The DMW said it will monitor the condition of the five Filipinos until they are discharged from their respective hospitals.,On Tuesday, a Singapore Airlines flight from London to Singapore encountered severe turbulence, thus forcing it to divert to Bangkok, Thailand.,One passenger died and 71 people were injured during the flight as the severe turbulence threw passengers and crew around the cabin.,Singapore Airlines said 74 passengers and six crew members are still in Bangkok, including those receiving medical care and their family members.,The airline said in a statement that an additional five passengers who were on board the SQ321 flight will return to Singapore on Wednesday, and one crew member is set to return on Thursday. ",https://malaya.com.ph/news_news/5-pinoys-in-turbulence-hit-singapore-flight-injured/
‘Vaping proven less harmful than smoking’,___,"May 23, 2024","VAPING has been proven significantly less harmful than smoking cigarettes, based on numerous scientific evidence in the United Kingdom.,In a statement, the UK Vaping Industry Association cited evidence saying that “while vaping is not entirely risk-free, it is significantly less harmful than smoking – which claims around 80,000 lives every year in the UK alone.”,The UKVIA issued the comments after the vaping industry and vapers were excluded from discussions during the committee stage of the Tobacco and Vapes Bill in the UK Parliament.,It said the Office for Health Improvement and Disparities (OHID) maintains that “vapes are at least 95% less harmful than cigarettes.”  The UKVIA adds that vaping poses a “small fraction of the risks of smoking” and that “completely switching from smoking to vaping conveys substantial health benefits over continued smoking.”,England’s Chief Medical Officer, Sir Chris Whitty, acknowledged that vaping is “much safer” than smoking, calling the switch a “positive health move,” the UKVIA said.,Research conducted by Brunel University London concluded that the National Health Service “could save more than half a billion pounds per year if just half of England’s adult smokers switched to vaping,” the report added.,A 2019 investigation into reports of vaping causing lung illness in the US found that the cases stemmed from contaminated, illegal products containing THC, the psychoactive component in cannabis, not legal nicotine vaping products.,Alice Davies, a health information officer at Cancer Research UK, said “headlines could be misleading as these cases were due to contaminants in illegal products and not linked to regular nicotine vaping.,“There was no similar outbreak in the UK and the chemicals of concern are banned in the UK.”,The OHID Nicotine Vaping in England: Evidence Update said there were “lessons to be learned from the mislabeled US EVALI (electronic cigarette or vape associated lung injury) outbreak’ and that communications about EVALI should clearly separate vaping these illicit substances from nicotine vaping.,Cancer Research UK confirmed that “there have been no confirmed cases of popcorn lung reported in people who use e-cigarettes” and that vapes don’t cause lung injury.,The UKVIA also cited the latest data from Action on Smoking and Health (ASH), a public health charity, showing that “almost 4.5 million adults in Great Britain have used vaping to cut down on or completely stop smoking.”,The National Health Service (NHS) considers vaping “one of the most effective tools for quitting smoking,” while the Office for Health Improvement and Disparities reports that vaping products “remain the most common aid used by people to help them quit.”,James Tucker, head of health analysis at the Office for National Statistics (ONS), was quoted as saying that “vaping has played a ‘major role’ in reducing smoking rates across the UK…which are now at a record low.”,A comprehensive analysis by Cochrane, a global independent network of researchers in health, which looked at data from over 300 clinical trials involving more than 150,000 people, reveals that e-cigarettes are among the most effective aids available to help adult smokers quit.,The UKVIA also denied a link between regular vaping and taking up smoking.,They cited an ASH UK dossier called “Addressing Common Myths About Vaping,” reviewed by leading scientists, which showed vaping is not a “proven gateway into smoking.”,The dossier found that as e-cigarette use rose in England between 2010 and 2021, smoking rates among young people “continued to fall at least as rapidly as previously.” ASH UK said this “does not support the gateway hypothesis at a population level.”",https://malaya.com.ph/news_news/vaping-proven-less-harmful-than-smoking/
"Ukraine equips naval drones with rocket launchers, Kyiv source says",Reuters,"May 23, 2024","KYIV — Ukraine has equipped some of its naval drones with multiple rocket launching systems and used them to fire at Russian positions in combat, a Ukrainian intelligence source told Reuters on Wednesday.,Ukraine, which no longer has any significant warships in its fleet, has used uncrewed naval drones packed with explosives to sail up to Russian warships in the Black Sea, detonating on impact.,The systems have played a part in Kyiv’s effort to push back Russian naval vessels from areas of the Black Sea used by commercial vessels to ship Ukrainian exports.,The Ukrainian source, who declined to be named, said some “Sea Babies”, a model of naval drone used by the Security Service of Ukraine (SBU), had been equipped with Grad multiple rocket launching systems.,“Today, we can confirm that they (the drones) are equipped with a multiple rocket launch system, and this technological solution is already showing powerful results.”,The source said the modified drones had been used to attack Russian positions on the Kinburn Spit in Ukraine’s southern region of Mykolaiv this week.,Reuters could not independently verify the use of the modified weapons.,Russian forces occupied the strip of land in the first year of their full-scale invasion in February 2022.",https://malaya.com.ph/news_news/ukraine-equips-naval-drones-with-rocket-launchers-kyiv-source-says/
House energy panel vice chair lists grounds to reject Meralco franchise renewal,___,"May 23, 2024","REP. Dan Fernandez has listed what he said were grounds to reject the renewal of Meralco’s franchise, including the utility’s failure to provide updates on its weighted average cost of capital (WACC), a key factor that determines power rates.,Fernandez, House energy committee vice chair, said under the law that granted the Meralco franchise—RA 9209–the utility giant is required to submit every four years a report on its WACC. The Meralco WACC has remained at 14.97 percent since 2010.,Fernandez said to hit the WACC target of Meralco, power rates have to move upwards and stay high.,He said Meralco’s 14.97 percent WACC set in 2010 was no longer accurate.,Consumers, he said, are burdened by power rates that are among the highest in the world because of Meralco’s WACC, which had been approved by the Energy Regulatory Commission (ERC).,“Basically, the problem we have seen is there’s a collusion between ERC and Meralco during the time of ERC chair Agnes Devanadera,” Fernandez said, adding he found six cases that the ERC approved at that time which allowed Meralco to adjust its maximum average price.,“This is where the wrong WACC of 14.97 percent is based,” Fernandez said.,He said the WACC should have been just 8.27 percent so a rate of P1.35 being charged to consumers should be lower.,He said the ERC failed to fulfill its mandate to provide the least cost possible to consumers by allowing Meralco to adjust rates almost at will.,“The function of ERC is to regulate and this is being abused and not complied with. Why?” he lamented. “ERC must protect consumers. Meralco must provide electricity at the very least cost. But it’s not being done.”,He decried the ERC failure to exercise its moral obligation to require Meralco to adjust its WACC.,“I think they have the moral obligation to compel Meralco, knowing that it’s much, much lower than 14.97,” he said.,For these reasons, he said instead of renewing the Meralco franchise, it should be split into three “to allow real competition.”",https://malaya.com.ph/news_news/house-energy-panel-vice-chair-lists-grounds-to-reject-meralco-franchise-renewal/
‘Ayungin Shoal status quo deal made in 2013’,Wendell Vigilia,"May 22, 2024","FORMER Executive Secretary Salvador Medialdea yesterday denied former President Rodrigo Duterte forged a “secret deal” with Chinese President Xi Jinping, under which the Philippines will refrain from repairing the warship BRP Sierra Madre that was grounded at the Ayungin Shoal in the West Philippine Sea (WPS) to serve as a military outpost.,Medialdea, at the continuation of the joint hearing of the House committee on national defense and the special committee on the West Philippine Sea, also said the commitment to maintain the status quo began in 2013 under the Aquino administration.,Medialdea said that based on the information he gathered after assuming the post in 2016, the status quo at the Ayungin Shoal “was in a 2013 commitment of former Defense Secretary (Voltaire) Gazmin to the Chinese Ambassador Ma Keqing that he would only deliver food,and water to the marines stationed at the vessel.”,
The joint panel hearing later approved a motion of Rep. France Castro (PL, ACT) to invite Gazmin to the next hearing.,Lawmakers have also invited former Duterte spokesman Harry Roque who was the first to claim Duterte and Chinese President Xi Jinping forged the secret deal, or “gentleman’s agreement, covering supply missions for soldiers stationed at the BRP Sierra Madre.,Medialdea said he attended two Duterte-Xi meetings, first was Xi’s state visit to the Philippines in November 2018, and Duterte’s official visit to China in August 2019, “and no gentleman’s agreement ever took place between President Duterte and President Xi.”,
“President Duterte, being a lawyer, knew fully well that it was foolhardy to enter into an agreement, especially a gentleman’s agreement at that, with the President of the People’s Republic of China on matters involving sovereign rights,” he told the joint panel.,Medialdea said Duterte and Xi had eight official meetings between October 2016 and August 2019 and the former president was always accompanied by his incumbent foreign affairs secretaries, the late secretary Perfecto Yasay Jr., then acting secretary now Secretary Enrique Manalo; secretary, now Sen. Alan Peter Cayetano; and secretary, now Ambassador to the United Kingdom Teodoro Locsin Jr.,The alleged secret deal that only food and water would be delivered to troops stationed at Ayungin Shoal meant that BRP Sierra Madre, which has been serving as the Philippine military’s outpost since 1999, will eventually crumble, endangering the Philippines’ claim over the area.,Duterte’s Former Defense Secretary Delfin Lorenzana and his former National Security Adviser Hermogenes Esperon also attended the hearing after skipping it last Monday because of prior commitments.,Medialdea told Rep. Ramon Rodrigo Gutierrez (PL, 1-Rider) said he got the information that Gazmin and Ma were responsible for the Ayungin Shoal deal during the first several days of the Duterte administration, when it was preparing for the July 12, 2016 Permanent Court of Arbitration (PCA) decision which awarded the arbitral victory to the Philippines.,“I cannot elaborate (on) it particularly on the status, that’s what I gathered when the decision came out 12 days after we assumed office, I was asking around what is the present status at Ayungin Shoal because I know there was a vessel there, and the information I gathered was that there was a previous commitment that food and water will be allowed to be shipped to the dilapidated vessel since 2013,” he said.,“I got that source from one of the officials before, I cannot recall (who), it was an off-the-cuff query when the decision was about to come out, ‘Ano bang status diyan (What is the status there)?’ That was it,” Medialdea added.,DFA UNAWARE,A representative of the Department of Foreign Affairs told the hearing the department was unaware of any 2013 commitment.,In May 2013, China opposed the Philippines’ reported plan to establish structures on Ayungin Shoal, during a brief meeting between Gazmin and Ma on the sidelines of the commemoration of the International Day of United Nations Peacekeepers at Camp Aguinaldo.,In 2014, Gazmin told a Senate budget hearing that the Philippine Navy was able to conduct resupply missions to Ayungin Shoal without being harassed by Chinese maritime surveillance vessels.,Lorenzana said he was unaware of Gazmin’s alleged deal with Ma because he “transmitted no such thing to me when he briefed me.” He said despite Duterte’s status quo policy on Ayungin, the Philippine Navy started repairing “our soldiers housing quarters in BRP Sierra Madre in Ayungin to make them comfortable.”,“That’s when the Chinese Coast Guard started blasting us with their water cannons. They thought we were trying to strengthen BRP Sierra Madre,” Lorenzana told lawmakers.,Lorenzana said he attended almost all of the Duterte-Xi meetings between 2016 and 2019 and “it was very telling that, at their last meeting in 2019, President Duterte asserted in front of everybody in the bilateral meeting, that he’s asserting the rights of the Philippines over the (WPS), on the basis of the UNCLOS (United Nations Convention on the Law of the Sea) in the arbitral ruling.”,He said Xi told Duterte that China also claims the area and that “we cannot resolve this matter within our lifetime, but maybe our children and grandchildren will be smart enough to find a solution.”,Last March 27, Roque confirmed the secret pact when asked to comment on China’s aggression whenever the Philippines try to conduct resupply missions for troops at the BRP Sierra Madre. He said then China may have been acting that way as the Philippines was no longer honoring the agreement, which, he admitted, was non-binding.,Duterte, who initially denied that there was such a pact, later admitted that he and Xi had an agreement to maintain the status quo in the WPS to keep the peace in the area and avoid any conflict. He said the agreement meant that there will be “no movement, no armed patrols.”,NO ACTION,Gonzales said assuming the Gazmin promise really existed, the fact remained that Duterte did not disturb the status quo even after the Philippines won the arbitration case.,“The arbitral court declared that Ayungin was ours, that we have sovereign rights over that area. We could have done what we wanted to do there – in fact, we could do anything – but we did not,” he said.,Gutierrez also said the Duterte administration’s decision to preserve the status quo from 2016 to 2022 came as a “shocking surprise” to him because less than a month into office, the former president was already aware of the country’s arbitral victory over disputed areas in the West Philippine Sea, including Scarborough Shoal, Mischief Reef and Ayungin Shoal.,Gutierrez informed his colleagues and the committees’ resource persons that he searched the internet and found that the alleged Gazmin promise did not exist.,Castro said the statements of Medialdea, Lorenzana and Esperon that no gentleman’s agreement was made on Ayungin Shoal “prove that all those assertions by China that such an agreement existed are all lies.”,The two panels later suspended the hearing and opted to hold a closed-door session to listen to testimonies on issues bordering on national security.,TRESPASS ISSUE,Foreign Affairs Secretary Enrique Manalo yesterday said China’s policy empowering its coast guard to detain foreign nationals supposedly trespassing in the South China Sea is inconsistent with the United Nation Convention on the Law of the Seas (UNCLOS).,“We have to see what will happen but obviously whatever they said, if that’s correct, is inconsistent with UNCLOS,” Manalo said in an ambush interview on the sidelines of the Indo-Pacific Business Forum at the Shangri-la the Fort in Taguig City.,He did not elaborate.,Manalo was asked to comment on the remarks of China that the Philippines had a malicious misinterpretation of its new regulations in the SCS.,“When they announced it, it was quite clear, so, I mean, what’s malicious to it,” Manalo said.,President Marcos Jr. has said China’s new policy is “completely unacceptable to the Philippines.”,The Chinese government said that starting June, the China Coast Guard could detain trespassers in the South China Sea for up to 60 days.,China, which is claiming most of the South China Sea, has overlapping claims with several nations — the Philippines, Vietnam, Brunei, and Malaysia and Taiwan.,In the past months, tension between the Philippines and China had escalated after the latter started using water cannons against Filipino vessels that were delivering food and supplies to an old Navy ship at the Ayungin Shoal. China had also been blocking and harassing Filipino vessels and fishing boats at the Scarborough Shoal area.,CHINESE VESSELS,The Armed Forces has monitored 128 Chinese vessels in Scarborough Shoal and in Philippine-occupied features in the West Philippine Sea from May 14 to 20.,The number increased by 30, from just 98 Chinese vessels that were monitored in the previous week.,Data provided by the Navy showed 108 of the 128 vessels monitored from May 14 to 20 are Chinese maritime vessels, 14 are Chinese Coast Guard vessels, and six Chinese Navy ships.,Fifty-five of the 128 vessels were sighted at Scarborough Shoal — 42 maritime vessels, nine Coast Guard vessels and four Navy vessels during the previous. There were only 28 Chinese vessels in the area in the previous week.,The Atin Ito coalition embarked on a voyage to the shoal last week to distribute food packs and fuel to Filipino fishermen in the area. This prompted China to deploy a large number of vessels, officials earlier said.,China gained control of the shoal in 2012 after a standoff with Philippine government vessels. China has prevented Filipino fishermen from going inside the shoal’s lagoon since then.,At the Philippine-occupied Pag-asa Island, there were 27 Chinese maritime militia vessels, two Chinese Navy vessels and a Chinese Coast Guard vessel in the area from May 14 to 20.,There were 25 Chinese maritime vessels and four Chinese Coast Guard vessels seen in Ayungin Shoal during the same period.,Fourteen other Chinese maritime vessels were sighted at five other — seven at Panata Island, three at Patag island, two at Lawak Island, and one each at Kota and Likas islands. ",https://malaya.com.ph/news_news/ayungin-shoal-status-quo-deal-made-in-2013/
